"panel","chr","from","to","length","count","relcount","rel1Mcount"
"BXD","7",30938929,30971111,32183,1,0.010989010989011,0.010989010989011
"BXD","7",146316891,146334787,17897,1,0.010989010989011,0.010989010989011
"BXD","8",14539110,14564778,25669,1,0.010989010989011,0.010989010989011
"BXD","8",16974057,16988598,14542,1,0.010989010989011,0.010989010989011
"BXD","8",60685100,60732817,47718,1,0.010989010989011,0.010989010989011
"BXD","9",39319283,39906553,587271,1,0.010989010989011,0.010989010989011
"BXD","9",102232917,102300388,67472,1,0.010989010989011,0.010989010989011
"BXD","X",105017975,105136553,118579,1,0.010989010989011,0.010989010989011
"BXD","1",166090064,166090514,451,1,0.010989010989011,0.010989010989011
"BXD","11",107677465,107722082,44618,1,0.010989010989011,0.010989010989011
"BXD","15",79357148,79401102,43955,1,0.010989010989011,0.010989010989011
"BXD","15",97469899,97487752,17854,1,0.010989010989011,0.010989010989011
"BXD","17",70769584,70829156,59573,1,0.010989010989011,0.010989010989011
"BXD","2",148029407,148032573,3167,1,0.010989010989011,0.010989010989011
"BXD","4",82793114,82811642,18529,1,0.010989010989011,0.010989010989011
"BXD","5",24951674,25187587,235914,1,0.010989010989011,0.010989010989011
"BXD","6",17218888,17298870,79983,1,0.010989010989011,0.010989010989011
"BXD","6",95261678,95264030,2353,1,0.010989010989011,0.010989010989011
"BXD","7",74119000,74129447,10448,1,0.010989010989011,0.010989010989011
"BXD","7",80256758,80302071,45314,1,0.010989010989011,0.010989010989011
"BXD","1",23486551,23505348,18798,1,0.010989010989011,0.010989010989011
"BXD","1",187399121,187586508,187388,1,0.010989010989011,0.010989010989011
"BXD","10",8474815,8541279,66465,1,0.010989010989011,0.010989010989011
"BXD","12",15808145,15840564,32420,1,0.010989010989011,0.010989010989011
"BXD","13",41224453,41225302,850,1,0.010989010989011,0.010989010989011
"BXD","13",57550115,57857913,307799,1,0.010989010989011,0.010989010989011
"BXD","13",108439517,108473938,34422,1,0.010989010989011,0.010989010989011
"BXD","14",79652126,79652145,20,1,0.010989010989011,0.010989010989011
"BXD","16",14099408,14169275,69868,1,0.010989010989011,0.010989010989011
"BXD","17",11483064,11485141,2078,1,0.010989010989011,0.010989010989011
"BXD","17",63864591,63866207,1617,1,0.010989010989011,0.010989010989011
"BXD","17",72385542,72436236,50695,1,0.010989010989011,0.010989010989011
"BXD","19",42153812,42299411,145600,1,0.010989010989011,0.010989010989011
"BXD","3",143417210,143732979,315770,1,0.010989010989011,0.010989010989011
"BXD","4",108192359,108222520,30162,1,0.010989010989011,0.010989010989011
"BXD","4",114482388,114508256,25869,1,0.010989010989011,0.010989010989011
"BXD","4",129485279,129503704,18426,1,0.010989010989011,0.010989010989011
"BXD","5",46324566,46337843,13278,1,0.010989010989011,0.010989010989011
"BXD","5",54818334,54820315,1982,1,0.010989010989011,0.010989010989011
"BXD","5",100383554,100476582,93029,1,0.010989010989011,0.010989010989011
"BXD","5",141484935,141492382,7448,1,0.010989010989011,0.010989010989011
"BXD","6",34572551,34589762,17212,1,0.010989010989011,0.010989010989011
"BXD","6",72113174,72187850,74677,1,0.010989010989011,0.010989010989011
"BXD","6",146525382,146537221,11840,1,0.010989010989011,0.010989010989011
"BXD","7",106596035,106597459,1425,1,0.010989010989011,0.010989010989011
"BXD","7",112779529,112850404,70876,1,0.010989010989011,0.010989010989011
"BXD","9",47866634,47868104,1471,1,0.010989010989011,0.010989010989011
"BXD","9",77036249,77055792,19544,1,0.010989010989011,0.010989010989011
"BXD","10",68683909,68705502,21594,1,0.010989010989011,0.010989010989011
"BXD","11",36614100,36618668,4569,1,0.010989010989011,0.010989010989011
"BXD","11",43842434,43911363,68930,1,0.010989010989011,0.010989010989011
"BXD","13",78330489,78351711,21223,1,0.010989010989011,0.010989010989011
"BXD","13",108538777,108612271,73495,1,0.010989010989011,0.010989010989011
"BXD","16",5953194,5962619,9426,1,0.010989010989011,0.010989010989011
"BXD","16",13716172,13814545,98374,1,0.010989010989011,0.010989010989011
"BXD","16",14861973,14879292,17320,1,0.010989010989011,0.010989010989011
"BXD","17",12328100,12341584,13485,1,0.010989010989011,0.010989010989011
"BXD","18",30584154,30584512,359,1,0.010989010989011,0.010989010989011
"BXD","18",38959710,39036330,76621,1,0.010989010989011,0.010989010989011
"BXD","18",53644714,53673065,28352,1,0.010989010989011,0.010989010989011
"BXD","2",34069016,34331777,262762,1,0.010989010989011,0.010989010989011
"BXD","4",43939508,43951876,12369,1,0.010989010989011,0.010989010989011
"BXD","4",127194953,127195210,258,1,0.010989010989011,0.010989010989011
"BXD","5",40824188,41026745,202558,1,0.010989010989011,0.010989010989011
"BXD","6",121314160,121388885,74726,1,0.010989010989011,0.010989010989011
"BXD","6",135204995,135225865,20871,1,0.010989010989011,0.010989010989011
"BXD","7",52372349,52403477,31129,1,0.010989010989011,0.010989010989011
"BXD","7",86803081,86812409,9329,1,0.010989010989011,0.010989010989011
"BXD","7",141331881,141331901,21,1,0.010989010989011,0.010989010989011
"BXD","9",47662907,47664314,1408,1,0.010989010989011,0.010989010989011
"BXD","9",113415327,113497075,81749,1,0.010989010989011,0.010989010989011
"BXD","X",127307102,127487231,180130,1,0.010989010989011,0.010989010989011
"BXD","1",38185133,38286304,101172,1,0.010989010989011,0.010989010989011
"BXD","10",74251761,75144258,892498,1,0.010989010989011,0.010989010989011
"BXD","11",52267809,52308800,40992,1,0.010989010989011,0.010989010989011
"BXD","11",95974819,96021552,46734,1,0.010989010989011,0.010989010989011
"BXD","12",35528237,35560199,31963,1,0.010989010989011,0.010989010989011
"BXD","13",93721010,93736607,15598,1,0.010989010989011,0.010989010989011
"BXD","15",41316252,41328101,11850,1,0.010989010989011,0.010989010989011
"BXD","15",53465280,53507355,42076,1,0.010989010989011,0.010989010989011
"BXD","15",94146078,94371146,225069,1,0.010989010989011,0.010989010989011
"BXD","16",51409526,51442245,32720,1,0.010989010989011,0.010989010989011
"BXD","17",52285920,52307163,21244,1,0.010989010989011,0.010989010989011
"BXD","18",43104671,43129237,24567,1,0.010989010989011,0.010989010989011
"BXD","19",7254970,7328278,73309,1,0.010989010989011,0.010989010989011
"BXD","19",10280486,10384204,103719,1,0.010989010989011,0.010989010989011
"BXD","2",39734961,39868106,133146,1,0.010989010989011,0.010989010989011
"BXD","2",44985855,45011982,26128,1,0.010989010989011,0.010989010989011
"BXD","2",172062018,172567963,505946,1,0.010989010989011,0.010989010989011
"BXD","3",90219228,90245112,25885,1,0.010989010989011,0.010989010989011
"BXD","3",130335372,130401911,66540,1,0.010989010989011,0.010989010989011
"BXD","3",146863113,146912702,49590,1,0.010989010989011,0.010989010989011
"BXD","4",140589852,140630613,40762,1,0.010989010989011,0.010989010989011
"BXD","4",149310146,149361302,51157,1,0.010989010989011,0.010989010989011
"BXD","4",155199062,155218197,19136,1,0.010989010989011,0.010989010989011
"BXD","5",24671148,24951672,280525,1,0.010989010989011,0.010989010989011
"BXD","6",8388192,8408658,20467,1,0.010989010989011,0.010989010989011
"BXD","6",98895477,98910287,14811,1,0.010989010989011,0.010989010989011
"BXD","6",131475248,131600123,124876,1,0.010989010989011,0.010989010989011
"BXD","7",89108828,89127162,18335,1,0.010989010989011,0.010989010989011
"BXD","7",103978646,103981349,2704,1,0.010989010989011,0.010989010989011
"BXD","8",91889430,91895911,6482,1,0.010989010989011,0.010989010989011
"BXD","9",34466096,34478110,12015,1,0.010989010989011,0.010989010989011
"BXD","9",87197690,87320267,122578,1,0.010989010989011,0.010989010989011
"BXD","9",103527799,103536854,9056,1,0.010989010989011,0.010989010989011
"BXD","9",120467576,120606792,139217,1,0.010989010989011,0.010989010989011
"BXD","X",45011399,45378982,367584,1,0.010989010989011,0.010989010989011
"BXD","X",158023556,158414343,390788,1,0.010989010989011,0.010989010989011
"BXD","1",10606538,11019172,412635,1,0.010989010989011,0.010989010989011
"BXD","1",135752464,135781103,28640,1,0.010989010989011,0.010989010989011
"BXD","10",19037948,19067248,29301,1,0.010989010989011,0.010989010989011
"BXD","10",93200185,93218452,18268,1,0.010989010989011,0.010989010989011
"BXD","11",18459192,18483898,24707,1,0.010989010989011,0.010989010989011
"BXD","12",92701515,92752534,51020,1,0.010989010989011,0.010989010989011
"BXD","14",106289139,106299512,10374,1,0.010989010989011,0.010989010989011
"BXD","15",21084618,21207908,123291,1,0.010989010989011,0.010989010989011
"BXD","17",51940402,51988867,48466,1,0.010989010989011,0.010989010989011
"BXD","18",74646813,74646912,100,1,0.010989010989011,0.010989010989011
"BXD","19",55506535,55522613,16079,1,0.010989010989011,0.010989010989011
"BXD","19",57102488,57103281,794,1,0.010989010989011,0.010989010989011
"BXD","2",63284653,63292120,7468,1,0.010989010989011,0.010989010989011
"BXD","2",169360854,169372256,11403,1,0.010989010989011,0.010989010989011
"BXD","3",6181764,6202907,21144,1,0.010989010989011,0.010989010989011
"BXD","3",20395958,20511363,115406,1,0.010989010989011,0.010989010989011
"BXD","3",20925228,20925488,261,1,0.010989010989011,0.010989010989011
"BXD","3",76648948,76652477,3530,1,0.010989010989011,0.010989010989011
"BXD","4",106379687,106434364,54678,1,0.010989010989011,0.010989010989011
"BXD","4",116323994,116400874,76881,1,0.010989010989011,0.010989010989011
"BXD","5",82808103,82813684,5582,1,0.010989010989011,0.010989010989011
"BXD","5",91624887,91664519,39633,1,0.010989010989011,0.010989010989011
"BXD","5",101227993,101262573,34581,1,0.010989010989011,0.010989010989011
"BXD","5",106710808,106764371,53564,1,0.010989010989011,0.010989010989011
"BXD","6",76072372,76094450,22079,1,0.010989010989011,0.010989010989011
"BXD","8",31665885,31671676,5792,1,0.010989010989011,0.010989010989011
"BXD","X",162786248,163102047,315800,1,0.010989010989011,0.010989010989011
"BXD","1",189395237,189422135,26899,1,0.010989010989011,0.010989010989011
"BXD","12",103528696,103571958,43263,1,0.010989010989011,0.010989010989011
"BXD","13",98192136,98237937,45802,1,0.010989010989011,0.010989010989011
"BXD","2",65117228,65179310,62083,1,0.010989010989011,0.010989010989011
"BXD","3",155030455,155044646,14192,1,0.010989010989011,0.010989010989011
"BXD","4",31336227,31357017,20791,1,0.010989010989011,0.010989010989011
"BXD","4",32905059,33020192,115134,1,0.010989010989011,0.010989010989011
"BXD","5",21221969,21226479,4511,1,0.010989010989011,0.010989010989011
"BXD","5",110922752,111011899,89148,1,0.010989010989011,0.010989010989011
"BXD","7",52979195,52980560,1366,1,0.010989010989011,0.010989010989011
"BXD","9",68673078,68680690,7613,1,0.010989010989011,0.010989010989011
"BXD","9",71970381,72000006,29626,1,0.010989010989011,0.010989010989011
"BXD","10",5386666,5435295,48630,1,0.010989010989011,0.010989010989011
"BXD","11",105734011,105919109,185099,1,0.010989010989011,0.010989010989011
"BXD","12",47388516,47590966,202451,1,0.010989010989011,0.010989010989011
"BXD","12",112049289,112090085,40797,1,0.010989010989011,0.010989010989011
"BXD","13",79652796,79838819,186024,1,0.010989010989011,0.010989010989011
"BXD","13",103675323,103768951,93629,1,0.010989010989011,0.010989010989011
"BXD","15",26465593,26473490,7898,1,0.010989010989011,0.010989010989011
"BXD","15",83818035,83841526,23492,1,0.010989010989011,0.010989010989011
"BXD","16",93597302,93603657,6356,1,0.010989010989011,0.010989010989011
"BXD","18",25629587,25856428,226842,1,0.010989010989011,0.010989010989011
"BXD","18",31431783,31577702,145920,1,0.010989010989011,0.010989010989011
"BXD","18",46228010,46251620,23611,1,0.010989010989011,0.010989010989011
"BXD","4",44397931,45269886,871956,1,0.010989010989011,0.010989010989011
"BXD","4",59808326,59848202,39877,1,0.010989010989011,0.010989010989011
"BXD","5",107243171,107247427,4257,1,0.010989010989011,0.010989010989011
"BXD","8",37630986,37635600,4615,1,0.010989010989011,0.010989010989011
"BXD","8",88883916,88912668,28753,1,0.010989010989011,0.010989010989011
"BXD","8",117356808,117358479,1672,1,0.010989010989011,0.010989010989011
"BXD","9",53275107,53374906,99800,1,0.010989010989011,0.010989010989011
"BXD","1",124218831,124287149,68319,1,0.010989010989011,0.010989010989011
"BXD","15",28208779,28220427,11649,1,0.010989010989011,0.010989010989011
"BXD","4",30689147,30743233,54087,1,0.010989010989011,0.010989010989011
"BXD","4",53963016,54207784,244769,1,0.010989010989011,0.010989010989011
"BXD","9",83010849,83018180,7332,1,0.010989010989011,0.010989010989011
"BXD","X",69025963,69189724,163762,1,0.010989010989011,0.010989010989011
"BXD","1",128545200,128553667,8468,1,0.010989010989011,0.010989010989011
"BXD","1",154641131,154753946,112816,1,0.010989010989011,0.010989010989011
"BXD","1",174125913,174150442,24530,1,0.010989010989011,0.010989010989011
"BXD","13",69163788,69180605,16818,1,0.010989010989011,0.010989010989011
"BXD","14",61815793,61885685,69893,1,0.010989010989011,0.010989010989011
"BXD","14",91117159,91143987,26829,1,0.010989010989011,0.010989010989011
"BXD","17",77085656,77086218,563,1,0.010989010989011,0.010989010989011
"BXD","18",49136502,49191314,54813,1,0.010989010989011,0.010989010989011
"BXD","3",138247834,138258902,11069,1,0.010989010989011,0.010989010989011
"BXD","3",145494112,145516534,22423,1,0.010989010989011,0.010989010989011
"BXD","5",58761469,58812687,51219,1,0.010989010989011,0.010989010989011
"BXD","5",84724876,84970311,245436,1,0.010989010989011,0.010989010989011
"BXD","5",99028090,99431953,403864,1,0.010989010989011,0.010989010989011
"BXD","6",50474045,50661411,187367,1,0.010989010989011,0.010989010989011
"BXD","6",75834468,75872635,38168,1,0.010989010989011,0.010989010989011
"BXD","6",120823300,120991031,167732,1,0.010989010989011,0.010989010989011
"BXD","9",46611693,46665979,54287,1,0.010989010989011,0.010989010989011
"BXD","9",85034370,85076336,41967,1,0.010989010989011,0.010989010989011
"BXD","1",191918360,191949294,30935,1,0.010989010989011,0.010989010989011
"BXD","12",112093630,112097217,3588,1,0.010989010989011,0.010989010989011
"BXD","13",109759532,109783744,24213,1,0.010989010989011,0.010989010989011
"BXD","14",52748663,52759309,10647,1,0.010989010989011,0.010989010989011
"BXD","17",43227679,43244257,16579,1,0.010989010989011,0.010989010989011
"BXD","17",49628253,49642990,14738,1,0.010989010989011,0.010989010989011
"BXD","17",64074662,64322375,247714,1,0.010989010989011,0.010989010989011
"BXD","18",70019867,70028027,8161,1,0.010989010989011,0.010989010989011
"BXD","19",4196408,4268444,72037,1,0.010989010989011,0.010989010989011
"BXD","5",40093265,40134530,41266,1,0.010989010989011,0.010989010989011
"BXD","5",77455088,77928929,473842,1,0.010989010989011,0.010989010989011
"BXD","6",139864680,139882162,17483,1,0.010989010989011,0.010989010989011
"BXD","8",37065042,37074164,9123,1,0.010989010989011,0.010989010989011
"BXD","X",132853208,133001979,148772,1,0.010989010989011,0.010989010989011
"BXD","1",138434155,138449053,14899,1,0.010989010989011,0.010989010989011
"BXD","1",155564685,155565324,640,1,0.010989010989011,0.010989010989011
"BXD","1",158582883,158603980,21098,1,0.010989010989011,0.010989010989011
"BXD","1",176497610,176511598,13989,1,0.010989010989011,0.010989010989011
"BXD","10",12604549,12673307,68759,1,0.010989010989011,0.010989010989011
"BXD","10",14005290,14063768,58479,1,0.010989010989011,0.010989010989011
"BXD","14",12951829,12980146,28318,1,0.010989010989011,0.010989010989011
"BXD","17",29984380,30012744,28365,1,0.010989010989011,0.010989010989011
"BXD","18",77786843,77865503,78661,1,0.010989010989011,0.010989010989011
"BXD","19",23952180,23952507,328,1,0.010989010989011,0.010989010989011
"BXD","2",75209677,75462137,252461,1,0.010989010989011,0.010989010989011
"BXD","2",80692435,80787644,95210,1,0.010989010989011,0.010989010989011
"BXD","2",128976544,128993036,16493,1,0.010989010989011,0.010989010989011
"BXD","2",170103379,170216401,113023,1,0.010989010989011,0.010989010989011
"BXD","3",93073662,93222589,148928,1,0.010989010989011,0.010989010989011
"BXD","4",13171451,13175366,3916,1,0.010989010989011,0.010989010989011
"BXD","4",61850793,62087136,236344,1,0.010989010989011,0.010989010989011
"BXD","4",63217237,63234581,17345,1,0.010989010989011,0.010989010989011
"BXD","5",137584385,137601110,16726,1,0.010989010989011,0.010989010989011
"BXD","8",28048873,28078366,29494,1,0.010989010989011,0.010989010989011
"BXD","8",33197690,33201706,4017,1,0.010989010989011,0.010989010989011
"BXD","9",32340041,32361074,21034,1,0.010989010989011,0.010989010989011
"BXD","9",63743261,63750619,7359,1,0.010989010989011,0.010989010989011
"BXD","14",72674971,72984832,309862,1,0.010989010989011,0.010989010989011
"BXD","14",117408814,117437298,28485,1,0.010989010989011,0.010989010989011
